id,formal,url_pc,address,tel,post,geocode,libkey,libid,systemid,city,created_at,updated_at
8444,武雄市立橘小学校図書室,http://tachibana-net.jp/school/,佐賀県武雄市橘町大字片白8718番地1,0954-22-2925,843-0012,"130.0551198,33.1818617",橘小学校,103256,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:16 UTC
8445,武雄市立武内小学校図書室,https://www.education.saga.jp/hp/takeuchi-e/,佐賀県武雄市武内町大字梅野乙15041番地2,0954-27-2011,849-2341,"129.9621103,33.2259552",武内小,103257,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:16 UTC
8446,武雄市立武雄中学校図書室,https://www.education.saga.jp/hp/takeo-j/,佐賀県武雄市武雄町大字富岡9159番地,0954-22-4105,843-0024,"130.0184781,33.1991205",武雄中,103258,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:16 UTC
8447,武雄市立武雄北中学校図書室,https://www.education.saga.jp/hp/takeokita-j/,佐賀県武雄市武内町大字真手野25956-3,0954-27-2004,849-2342,"129.976687,33.241993",武雄北中,103259,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:16 UTC
8448,武雄市立武雄小学校図書室,https://www.education.saga.jp/hp/takeo-e/,佐賀県武雄市武雄町大字富岡9159番地,0954-22-3171,843-0024,"130.0184781,33.1991205",武雄小学校,103260,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:16 UTC
8449,武雄市子ども図書館,http://www.city.takeo.lg.jp/information/2017/10/004462.html,佐賀県武雄市武雄町武雄5304-1,0954-20-0222 [武雄市図書館],843-0022,"130.022949,33.188889",武雄市こども図書館,120398,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:17 UTC
8450,武雄市図書館,https://takeo.city-library.jp/,佐賀県武雄市武雄町大字武雄5304番地1,0954-20-0222,843-0022,"130.023686,33.189028",武雄市図書館,103261,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:17 UTC
8451,武雄市立若木小学校図書室,http://www.cableone.ne.jp/~wakakies/,佐賀県武雄市若木町大字川古8038,0954-26-2006,843-0151,"129.9950605,33.2538309",若木小,103263,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:17 UTC
8452,武雄市立西川登小学校図書室,https://www.education.saga.jp/hp/nishikawanobori-e/,佐賀県武雄市西川登町大字神六20584番地,0954-28-2006,843-0232,"129.9706865,33.137214",西川登小,103264,,武雄市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:17 UTC
8453,多久市立図書館,http://lib.city.taku.saga.jp,佐賀県多久市北多久町大字小侍7番地1,0952-75-2233,846-0002,"130.109342,33.287826",多久市立図書館,103265,,多久市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:17 UTC
8454,太良町立大橋記念図書館,https://www.town.tara.lg.jp/koukyou/_1305.html,佐賀県藤津郡太良町大字多良1番地17,0954-67-2282,849-1602,"130.180969,33.019500",大橋,113601,,藤津郡太良町,2025-03-06 12:08:55 UTC,2025-03-07 21:56:17 UTC
8455,太良町立大橋記念図書館移動図書館,https://www.town.tara.lg.jp/koukyou/_1305.html,佐賀県藤津郡太良町大字多良1番地17,0954-67-2282,849-1602,"130.1810762,33.0188518",移動図書館,113727,,藤津郡太良町,2025-03-06 12:08:55 UTC,2025-03-07 21:56:17 UTC
8456,鳥栖市立移動図書館車,https://www.city.tosu.lg.jp/site/library/,佐賀県鳥栖市布津原町11-21,0942-85-3630,841-0053,"130.5021444,33.3739105",BM,103266,,鳥栖市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:17 UTC
8457,鳥栖市サンメッセ鳥栖図書コーナー,https://www.city.tosu.lg.jp/site/library/,佐賀県鳥栖市本鳥栖町1819,0942-84-2121,841-0026,"130.522066,33.3744499",サンメッセ,113561,,鳥栖市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:18 UTC
8458,鳥栖市立図書館,https://www.city.tosu.lg.jp/site/library/,佐賀県鳥栖市布津原町11-21,0942-85-3630,841-0053,"130.5021444,33.3739105",本館,103267,,鳥栖市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:18 UTC
8459,嬉野市塩田図書館,https://www.city.ureshino.lg.jp/toshokan.html,佐賀県嬉野市塩田町大字馬場下甲1782番地,0954-66-9130,849-1411,"130.060626,33.128028",塩田館,103268,,嬉野市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:18 UTC
8460,嬉野市嬉野図書館,https://www.city.ureshino.lg.jp/toshokan.html,佐賀県嬉野市嬉野町大字下宿乙1298,0954-42-1550,843-0301,"129.9865395,33.1014655",嬉野館,103269,,嬉野市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:18 UTC
8461,九州龍谷短期大学図書館,https://ryukokulib.jp/x/,佐賀県鳥栖市村田町岩井手1350,0942-85-1121,841-0072,"130.476659,33.361357",図書館,111881,,鳥栖市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:18 UTC
8462,西九州大学附属図書館,https://www.nisikyu-u.ac.jp/nagahara/library/,佐賀県神埼市神埼町尾崎4490-9,0952-37-9299,842-8585,"130.348375,33.330193",かんざき,107139,,神埼市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:18 UTC
8463,西九州大学短期大学部附属図書館,http://www.nisikyu-u.ac.jp/nagahara/library/,佐賀県佐賀市神園3-18-15,0952-31-3010,840-0806,"130.283566,33.272111",佐賀,112931,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:18 UTC
8464,西九州大学附属図書館小城キャンパス分館,https://www.nisikyu-u.ac.jp/nagahara/library/,佐賀県小城市小城町176-27,0952-37-0249,845-0001,"130.1975574,33.2915725",小城閲覧室,124247,,小城市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:18 UTC
8465,佐賀大学附属図書館医学分館,https://www.lib.saga-u.ac.jp/,佐賀県佐賀市鍋島5丁目1番1号,0952-34-2174,849-8501,"130.264616,33.284213",医分館,105338,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:18 UTC
8466,佐賀大学附属図書館,https://www.lib.saga-u.ac.jp/,佐賀県佐賀市本庄町1番地,0952-28-8905,840-8502,"130.291164,33.241473",本館,105300,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:19 UTC
8467,佐賀女子短期大学図書館,http://opac.asahigakuen.ac.jp/OPAC4/opac/Top,佐賀県佐賀市本庄町大字本庄1313,0952-23-5145,840-8550,"130.2877648,33.2468581",本館,107156,,佐賀市,2025-03-06 12:08:55 UTC,2025-03-07 21:56:19 UTC
8468,五島市奈留町公民館図書室,https://gotocity-library.jp/,長崎県五島市奈留町浦1754-1,0959-64-2722,853-2201,"128.9338418,32.8314185",奈留公民館,117518,,五島市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:07 UTC
8469,五島市立図書館,https://gotocity-library.jp/,長崎県五島市木場町450-1,0959-72-6900,853-0033,"128.8381152,32.6939072",本館,102575,,五島市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:07 UTC
8470,五島市移動図書館「ラブリーつばき号」,https://gotocity-library.jp/,長崎県五島市池田町1-5,0959-72-6900,853-0018,"128.8470538,32.6943131",移動図書館,102576,,五島市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:08 UTC
8471,波佐見町図書館,https://opac.libcloud.jp/hasami-lib/advanced-search,長崎県東彼杵郡波佐見町折敷瀬郷2064 波佐見町総合文化会館内,0956-85-2034,859-3701,"129.898497,33.140089",波佐見町図書館,111662,,東彼杵郡波佐見町,2025-03-06 12:09:20 UTC,2025-03-07 21:57:08 UTC
8472,平戸市南部公民館図書室,https://www.hirado-lib.jp/,長崎県平戸市辻町199番地,0950-27-0047,859-5513,"129.4254479,33.218738",南部,102577,,平戸市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:08 UTC
8473,平戸市大島村公民館図書室,https://www.hirado-lib.jp/,長崎県平戸市大島村前平1456番地1,0950-55-2511,859-5802,"129.5548574,33.4799674",大島,116020,,平戸市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:08 UTC
8474,平戸図書館,https://www.hirado-lib.jp/,長崎県平戸市岩の上町1458-2,0950-22-4017,859-5121,"129.558472,33.369384",平戸,102578,,平戸市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:08 UTC
8475,永田記念図書館,https://www.hirado-lib.jp/,長崎県平戸市紐差町678番地1,0950-28-0128,859-5361,"129.4713338,33.2884944",永田,102579,,平戸市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:08 UTC
8476,平戸市生月町中央公民館図書室,https://www.hirado-lib.jp/,長崎県平戸市生月町里免1660番地,0950-53-2111,859-5703,"129.4306513,33.3864815",生月,102580,,平戸市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:08 UTC
8477,平戸市田平町中央公民館図書室,https://www.hirado-lib.jp/,長崎県平戸市田平町山内免270番地1,0950-57-0207,859-4825,"129.580873,33.363032",田平,102581,,平戸市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:08 UTC
8478,壱岐市立石田図書館,http://www.city.iki.nagasaki.jp/soshiki/shakai_kyoikuka/toshokan/ishida_toshokan/,長崎県壱岐市石田町印通寺浦471-2 マリンパル壱岐 2F,0920-44-8800,811-5214,"129.755456,33.743806",石田,115993,,壱岐市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:09 UTC
8479,壱岐市郷ノ浦図書館,http://www.city.iki.nagasaki.jp/soshiki/shakai_kyoikuka/toshokan/gonoura_toshokan/,長崎県壱岐市郷ノ浦町本村触490-9,0920-47-0255,811-5133,"129.6897242,33.7491057",郷ノ浦,115912,,壱岐市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:09 UTC
8480,諫早市立たらみ図書館,https://www.lib.isahaya.nagasaki.jp/,長崎県諫早市多良見町木床2002番地,0957-43-4611,859-0406,"129.9815701,32.8381511",たらみ,102582,,諫早市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:09 UTC
8481,諫早市移動図書館「どんぐり号」,http://www.lib.isahaya.nagasaki.jp/,長崎県諫早市山川町1-3,0957-26-8607,854-0074,"130.0243189,32.8461092",どんぐり号,102583,,諫早市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:09 UTC
8482,諫早市立小長井図書室,http://www.lib.isahaya.nagasaki.jp/,長崎県諫早市小長井町小川原浦825番地,0957-34-2972,859-0165,"130.1842942,32.9230225",小長井,102584,,諫早市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:09 UTC
8483,諫早市移動図書館「本吉」,https://www.lib.isahaya.nagasaki.jp/,長崎県諫早市多良見町木床2002番地,0957-43-4611,859-0406,"129.9815701,32.8381511",本吉,102585,,諫早市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:09 UTC
8484,諫早市立森山図書館,http://www.lib.isahaya.nagasaki.jp/,長崎県諫早市森山町慶師野1950番地1,0957-35-2001,854-0202,"130.1164073,32.8250675",森山,102586,,諫早市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:09 UTC
8485,諫早市立西諫早図書館,http://www.lib.isahaya.nagasaki.jp/,長崎県諫早市山川町1番地3,0957-26-8607,854-0074,"130.024432,32.846271",西諫早,102587,,諫早市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:09 UTC
8486,諫早市立諫早図書館,http://www.lib.isahaya.nagasaki.jp/,長崎県諫早市東小路町6-30,0957-23-4946,854-0014,"130.0527368,32.8426129",諫早,102588,,諫早市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:10 UTC
8487,諫早市立飯盛図書室,http://www.lib.isahaya.nagasaki.jp/,長崎県諫早市飯盛町開1929-3,0957-48-0518,854-1112,"130.023356,32.781688",飯盛,102589,,諫早市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:10 UTC
8488,諫早市立高来図書室,http://www.lib.isahaya.nagasaki.jp/,長崎県諫早市高来町峰19番地1 高来西ゆめ会館内,0957-32-2395,859-0117,"130.1104883,32.8889155",高来,102590,,諫早市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:10 UTC
8489,松浦市立図書館,https://www.city-matsuura.jp/library/,長崎県松浦市志佐町浦免1483番地1,0956-72-4677,859-4501,"129.707491,33.341138",松浦市立図書館,102591,,松浦市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:10 UTC
8490,松浦市立福島図書館,https://www.city-matsuura.jp/library/,長崎県松浦市福島町塩浜免2993-88,0955-47-2006,848-0403,"129.8254537,33.3636151",福島図書館,124578,,松浦市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:10 UTC
8491,南島原市加津佐図書館,https://www.lib-minamishimabara.jp/libs/kazusa/,長崎県南島原市加津佐町己3392番地,050-3381-5119,859-2601,"130.1641805,32.6332377",加津佐,112251,,南島原市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:10 UTC
8492,南島原市北有馬図書室,https://www.lib-minamishimabara.jp/libs/kitaarima/,長崎県南島原市北有馬町戊2749番地 南島原市北有馬ピロティー文化センター日野江内,050-3381-5164,859-2305,"130.248435,32.655681",北有馬,112646,,南島原市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:10 UTC
8493,南島原市原城図書館,https://www.lib-minamishimabara.jp/libs/harajo/,長崎県南島原市南有馬町乙1314番地1,050-3381-5078,859-2412,"130.2458943,32.6332039",原城,112253,,南島原市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:10 UTC
8494,南島原市口之津図書館,https://www.lib-minamishimabara.jp/libs/kuchinotsu/,長崎県南島原市口之津町丙2092番地1,050-3381-5186,859-2504,"130.1874297,32.6126985",口之津,112249,,南島原市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:10 UTC
8495,南島原市布津図書室,https://www.lib-minamishimabara.jp/libs/futsu/,長崎県南島原市布津町乙1489番地1 布津公民館内,050-3381-5134,859-2112,"130.3540375,32.6906507",布津,112664,,南島原市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:11 UTC
8496,南島原市有家図書館,https://www.lib-minamishimabara.jp/libs/arie/,長崎県南島原市有家町山川131番地1,050-3381-5046,859-2202,"130.3067907,32.663538",有家,112248,,南島原市,2025-03-06 12:09:20 UTC,2025-03-07 21:56:43 UTC
8497,南島原市深江図書館,https://www.lib-minamishimabara.jp/libs/fukae/,長崎県南島原市深江町丁2260番地,050-3381-5125,859-1504,"130.3532589,32.7177487",深江,112252,,南島原市,2025-03-06 12:09:20 UTC,2025-03-07 21:56:43 UTC
8498,南島原市西有家図書館,https://www.lib-minamishimabara.jp/libs/nishiarie/,長崎県南島原市西有家町須川493番地3,050-3381-5155,859-2212,"130.2920172,32.6572935",西有家,112250,,南島原市,2025-03-06 12:09:20 UTC,2025-03-07 21:56:43 UTC
8499,長崎市琴海さざなみ会館図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市琴海形上町1849-4,095-886-3813,851-3213,"129.7858175,32.9485808",さざなみ,102592,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:56:43 UTC
8500,長崎市男女共同参画推進センター「アマランス」図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市魚の町5-1 市民会館1階,095-826-0018,850-0874,"129.8812147,32.7486059",アマランス,102647,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:56:43 UTC
8501,長崎市ダイヤランドふれあいセンター図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市ダイヤランド4丁目1-1,095-879-4609,850-0963,"129.8587222,32.7017033",ダイヤランド,102593,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:56:44 UTC
8502,長崎市もりまちハートセンター図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市茂里町2-41,095-842-2525,852-8104,"129.863632,32.762524",ハートセンター,102594,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:56:44 UTC
8503,長崎市三和公民館図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市布巻町88-1,095-892-1919,851-0403,"129.827380,32.651516",三和,102596,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:56:44 UTC
8504,長崎市三川地区ふれあいセンター図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市三川町1221-70,095-848-0029,852-8121,"129.8843348,32.7880569",三川,102597,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:56:44 UTC
8505,長崎市三重地区公民館図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市三重町1142-1,095-850-0142,851-2204,"129.746874,32.825886",三重公,102599,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:56:44 UTC
8506,長崎市三重地区市民センター図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市畝刈町28-7,095-814-1561,851-2212,"129.7834156,32.8279899",三重地区市民,102598,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:13 UTC
8507,長崎市上長崎地区ふれあいセンター図書室,http://lib.city.nagasaki.nagasaki.jp/,長崎県長崎市片淵1丁目13-13,095-824-9222,850-0003,"129.887039,32.7545833",上長崎,116272,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:13 UTC
8508,長崎市仁田・佐古地区ふれあいセンター図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市稲田町12-14,095-820-2474,850-0907,"129.8785366,32.7374507",仁田佐古,102600,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:13 UTC
8509,長崎市伊王島開発総合センター図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市伊王島1丁目甲3271,095-898-2244,851-1201,"129.7691185,32.7090676",伊王島,102595,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:13 UTC
8510,長崎市出津地区公民館図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市西出津町133,0959-25-0500,851-2322,"129.7053292,32.8489422",出津,102601,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:14 UTC
8511,長崎市北公民館図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市千歳町5-1,095-845-6820,852-8135,"129.861894,32.789851",北,102602,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:14 UTC
8512,長崎市南公民館図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市浪の平町7-19,095-825-0295,850-0936,"129.8651099,32.7305843",南,102603,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:14 UTC
8513,長崎市立原爆資料館図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市平野町7-8,095-844-1231,852-8117,"129.864360,32.772867",原爆資料館,102604,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:14 UTC
8514,長崎市土井首地区ふれあいセンター図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市柳田町45-3,095-878-8809,850-0982,"129.8431848,32.685024",土井首,102605,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:14 UTC
8515,長崎市地球市民ひろば図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市茂里町2-38 ブリックホール2階,095-842-3783,852-8104,"129.8627402,32.7632035",地球市民広場,102606,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:15 UTC
8516,長崎市外海公民館図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市神浦江川町2,0959-24-0460,851-2403,"129.681426,32.880552",外海,102607,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:15 UTC
8517,長崎市大浦地区公民館図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市下町1-13,095-827-1987,850-0917,"129.8730704,32.7349119",大浦,102608,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:15 UTC
8518,長崎市小ヶ倉地区ふれあいセンター図書室,http://lib.city.nagasaki.nagasaki.jp,長崎県長崎市小ヶ倉町2丁目21-2,095-878-3796,850-0961,"129.8495615,32.705614",小ヶ倉,102609,,長崎市,2025-03-06 12:09:20 UTC,2025-03-07 21:57:15 UTC
